Name,Price,Comments_Volume,Sentiment_Index,Date,Timestamp,Timedelta,Date_Dashed,Date_Dotted
"Wusthof Classic Ikon 3-Piece Kitchen Knife Set, Black",269.95,24,0.31,20180810,1533859200,20180602,2018-08-10,
Wusthof Personal Care Stainless Steel Toenail Clippers,39.95,10,0.13,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic 10-Inch Super Slicer,99.95,23,0.13,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic 4.75-inch Offset Serrated Utility Knife,49.95,12,0.54,20180810,1533859200,20180602,2018-08-10,
"Wusthof Classic Ikon 4-1/2-Inch Utility Knife, Black",62.50,22,0.48,20180810,1533859200,20180602,2018-08-10,
Wüsthof Classic High Carbon Steel 3 Piece Chef's Knife Set,229.95,2,0.27,20180810,1533859200,20180602,2018-08-10,
Wusthof Gourmet 7-Piece Steak-Knife Set with Wooden Block,119.95,43,0.11,20180810,1533859200,20180602,2018-08-10,
"Wusthof Classic Ikon High Carbon Steel Cook's Knife, 8 Inch",150.00,11,0.25,20180810,1533859200,20180602,2018-08-10,
Wusthof 4192 Classic 6-inch Serrated Utility Chopper Surfer,59.95,8,0.16,20180810,1533859200,20180602,2018-08-10,
Wusthof Grand Prix II 10-Inch Cook's Knife,139.95,89,0.28,20180810,1533859200,20180602,2018-08-10,
Wusthof Gourmet 4 1/2-inch Serrated Tomato Knife,32.95,27,0.12,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic Honing Steel,78.00,17,0.45,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic Super Glider - 8-Inch Chef's Knife,169.95,6,0.31,20180810,1533859200,20180602,2018-08-10,
"Wusthof Classic Serrated Deli Breakfast Knife, 8 inch",69.95,21,0.31,20180810,1533859200,20180602,2018-08-10,
Wusthof Stainless Steel 4 Piece Skewer Set,24.95,1,0.25,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic Ikon 8-inch Hollow Edge Wunder Knife (Black),99.95,23,0.22,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic 3 Piece Starter Knife Set 9608-4,219.94,18,0.19,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic 6-Piece Chef Knife Set,389.98,44,0.15,20180810,1533859200,20180602,2018-08-10,
Wüsthof Come-Apart Kitchen Shears: Black,19.95,31,0.40,20180810,1533859200,20180602,2018-08-10,
"Wusthof 6"" Cook's Knife 4562-7/16",64.95,11,0.47,20180810,1533859200,20180602,2018-08-10,
Wusthof Black 2-Stage Pocket Knife Sharpener,7.95,74,0.18,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic 7-inch Deba Wide Chef's Knife,79.95,6,0.45,20180810,1533859200,20180602,2018-08-10,
Wusthof Gourmet 18 Piece Knife Block Set,329.95,2,0.68,20180810,1533859200,20180602,2018-08-10,
Wusthof Gourmet 6-inch Utility Knife,47.95,19,0.41,20180810,1533859200,20180602,2018-08-10,
Wusthof In-Drawer 7-Slot Knife Storage Tray,30.95,206,0.26,20180810,1533859200,20180602,2018-08-10,
"Wusthof Classic Sushi Knife, 9-inch: 9"" with sheath",139.95,14,0.62,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic Ikon 10” Sharpening Steel with Double Bolster 4468,71.02,4,0.33,20180810,1533859200,20180602,2018-08-10,
"Wusthof Classic Ikon 5-Inch Serrated Utility Knife, Black",89.95,33,0.25,20180810,1533859200,20180602,2018-08-10,
"Eighteen Piece Block Set, Walnut",328.72,11,0.41,20180810,1533859200,20180602,2018-08-10,
"Wusthof-Trident 4862-7/20 Pro Series 8"" Chef Knife",29.95,17,0.51,20180810,1533859200,20180602,2018-08-10,
Wusthof 2 Stage Asian Edge Handheld Sharpener,19.95,22,0.10,20180810,1533859200,20180602,2018-08-10,
Wusthof Ikon 3-1/2-Inch Paring Knife with Blackwood Handle,79.95,15,0.34,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic Ikon 2 Piece Mini Asian Knife Set,139.95,3,0.24,20180810,1533859200,20180602,2018-08-10,
Wusthof Knife Guard PRO 5 Piece,14.95,35,0.21,20180810,1533859200,20180602,2018-08-10,
"Seven Piece Mobile Block Set, Black",179.95,9,0.24,20180810,1533859200,20180602,2018-08-10,
Wusthof Stainless Steel 2.5 Inch Pocket Nail Clipper,34.95,11,0.40,20180810,1533859200,20180602,2018-08-10,
Wusthof Acacia 25 Slot Mega Knife Block,89.95,17,0.22,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic 9-Piece Cutlery Set with Storage Block,398.00,7,0.49,20180810,1533859200,20180602,2018-08-10,
Wusthof Gourmet 7 Piece Jumbo Studio Cherry Knife Block Set 8940-2,179.95,6,0.28,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic 10-Inch Wide Cook's Knife,217.99,26,0.24,20180810,1533859200,20180602,2018-08-10,
Five Piece Studio Block Set,127.49,87,0.13,20180810,1533859200,20180602,2018-08-10,
"Wusthof Classic Ikon Cook's Knife - 4596 / 26 Cm (10"") Black",189.00,2,0.21,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic 8-Piece Knife Set with Block,399.95,73,0.16,20180810,1533859200,20180602,2018-08-10,
Wüsthof - 2 Stage Asian-Style Hand-Held Knife Sharpener (2927-7) (2),24.95,1,0.00,20180810,1533859200,20180602,2018-08-10,
"Wusthof 8” Come-Apart Kitchen Shears, Red 5558-R",19.95,30,0.20,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic 2-Piece Carving Set,189.90,20,0.41,20180810,1533859200,20180602,2018-08-10,
Wusthof Multi-Colored Carbon Steel 3 Piece Knife Set,19.95,3,0.27,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic High Carbon Steel Hollow Edge 7 Inch Santoku Knife with Free Wusthof Bar Board,139.25,19,0.29,20180810,1533859200,20180602,2018-08-10,
Ten Piece Block Set,199.95,24,0.31,20180810,1533859200,20180602,2018-08-10,
"Wusthof Pro Hollow Ground Santoku Knife, 7-Inch",49.95,15,0.47,20180810,1533859200,20180602,2018-08-10,
"Wusthof Classic Ikon 5-Inch Tomato Knife, Black",89.95,32,0.23,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic 4-1/2-Inch Steak Knife,69.94,23,0.31,20180810,1533859200,20180602,2018-08-10,
"4"" Utility Knife",21.95,2,0.15,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic 5 Inch Serrated Slicing Knife,79.95,5,0.46,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic 6-inch Kiritsuke Prep Knife,99.95,5,0.55,20180810,1533859200,20180602,2018-08-10,
Wusthof Gourmet 7 Piece Jumbo Studio Natural Knife Block Set 8940,179.95,7,0.47,20180810,1533859200,20180602,2018-08-10,
"Wusthof Stainless Steel Personal Care Nail Scissors, 3.5 Inch",29.95,14,0.24,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic IKON 6 in. Hollow Edge Chef Knife,159.95,5,0.61,20180810,1533859200,20180602,2018-08-10,
"4 3/4"" Cheese Plane",22.95,66,0.23,20180810,1533859200,20180602,2018-08-10,
Wusthof 4506-7/16 Classic Ikon 6-inch Utility Knife,115.49,19,0.30,20180810,1533859200,20180602,2018-08-10,
Wusthof Grand Prix II 6-Inch Utility Knife,74.95,10,0.36,20180810,1533859200,20180602,2018-08-10,
Wusthof-Trident Wusthof 4452 3000/ 8000 Grit Whetstone,89.00,21,0.44,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic Ikon 9” Double Serrated Bread Knife 4163-7/23,119.90,25,0.19,20180810,1533859200,20180602,2018-08-10,
Wusthof Grand Prix II 3-Piece Chef's Knife Set,199.95,22,0.29,20180810,1533859200,20180602,2018-08-10,
Wusthof Culinar 7-piece Walnut Knife Block Set,399.95,11,0.33,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic 7 Inch Fillet Knife,129.95,2,0.43,20180810,1533859200,20180602,2018-08-10,
"Wüsthof Deluxe 17 Pocket Professional Chef's, Cordura",54.95,12,0.35,20180810,1533859200,20180602,2018-08-10,
Wusthof Gourmet 7 Piece Jumbo Studio Bamboo Knife Block Set 8940-1,179.95,8,0.15,20180810,1533859200,20180602,2018-08-10,
"Wusthof Classic Ikon 8-Inch Hollow Ground Cooks Knife, Black",159.95,19,0.42,20180810,1533859200,20180602,2018-08-10,
Wusthof Gourmet 2 3/4 Inch Trimming Knife,17.24,21,0.33,20180810,1533859200,20180602,2018-08-10,
"Wusthof-Trident 4855-7 Pro Series 9"" Off-Set Bread Knife",34.95,9,0.28,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic 10 Inch Double-Serrated Bread Knife,129.95,7,0.26,20180810,1533859200,20180602,2018-08-10,
Slicer Knife,99.96,12,0.54,20180810,1533859200,20180602,2018-08-10,
Wusthof 10-piece Steak and Carving Knife Set,119.95,1,0.44,20180810,1533859200,20180602,2018-08-10,
Wusthof Grand Prix II 2-3/4-Inch Peeling Knife,49.95,23,0.36,20180810,1533859200,20180602,2018-08-10,
Wusthof Silverpoint II 4.5-Inch Serrated Brunch Knife,14.22,78,0.25,20180810,1533859200,20180602,2018-08-10,
"Classic 3.5"" Serrated Paring Knife",64.95,82,0.14,20180810,1533859200,20180602,2018-08-10,
"Wusthof Classic Paring Knife, 3.5-Inch",49.95,1,0.41,20180810,1533859200,20180602,2018-08-10,
Wusthof Pro 9 Inch Cook's Knife,33.95,3,0.39,20180810,1533859200,20180602,2018-08-10,
Wusthof Utility Knife - Serrated - Green,8.33,4,0.55,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic Ikon Creme 10-piece Walnut Knife Block Set,599.95,6,0.20,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic 3 Piece Essential Knife Set,109.95,2,0.17,20180810,1533859200,20180602,2018-08-10,
Wusthof Gourmet 10-Inch Super Slicer Wavy-Edge Knife,94.90,7,0.32,20180810,1533859200,20180602,2018-08-10,
Wusthof Culinar 5-Inch Serrated Utility Knife,99.95,4,0.43,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic 6” Curved Boning Knife 4610-7/16,109.95,12,0.31,20180810,1533859200,20180602,2018-08-10,
Wusthof Grand Prix Kitchen Shears,49.95,35,0.20,20180810,1533859200,20180602,2018-08-10,
Wusthof Gourmet 14-Piece Knife Block Set,259.95,13,0.41,20180810,1533859200,20180602,2018-08-10,
"5"" Tomato Knife",42.95,79,0.13,20180810,1533859200,20180602,2018-08-10,
Wusthof 4-Piece Stainless Steak Set,39.95,44,0.18,20180810,1533859200,20180602,2018-08-10,
"Wusthof-Trident 4543-7 Classic 12"" Hollow Edge Salmon Slicer",159.95,1,-0.15,20180810,1533859200,20180602,2018-08-10,
"Wusthof Pro Flex Fillet Knife, 8-Inch",28.95,18,0.60,20180810,1533859200,20180602,2018-08-10,
Wusthof Grand Prix II 4-1/2-Inch Utility Knife,53.49,23,0.22,20180810,1533859200,20180602,2018-08-10,
"Wusthof Classic Hollow Edge Nakiri Knife, 7 Inch",139.95,20,0.27,20180810,1533859200,20180602,2018-08-10,
Wusthof Culinar 5-Inch Serrated Utility Knife,99.95,4,0.43,20180810,1533859200,20180602,2018-08-10,
Wusthof Orange Come-Apart Kitchen Shears,19.95,4,0.44,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic Bread Knife,129.95,21,0.24,20180810,1533859200,20180602,2018-08-10,
Four Piece Steak Knife Set (Blister pack),79.95,14,0.54,20180810,1533859200,20180602,2018-08-10,
"Wusthof 7379/10 Professional 10 Pocket Chef's Case, Cordura",59.95,21,0.34,20180810,1533859200,20180602,2018-08-10,
17-Slot Knife Block Finish: Bamboo,49.95,22,0.46,20180810,1533859200,20180602,2018-08-10,
"Wusthof Classic Ikon 16cms (6.3-Inch) Sandwich Knife, Creme",119.95,3,0.20,20180810,1533859200,20180602,2018-08-10,
"Wusthof Classic Ikon 16cms (6.3-Inch) Sandwich Knife, Creme",119.95,3,0.20,20180810,1533859200,20180602,2018-08-10,
Wusthof - Grand Prix II 3.5 inches Paring Knife,39.95,54,0.31,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic 8-Inch Wide Cook's Knife,169.95,22,0.12,20180810,1533859200,20180602,2018-08-10,
"Wusthof Grand Prix II Santoku with Red 2-Stage Asian Edge Sharpener, 7 Inch",84.95,7,0.40,20180810,1533859200,20180602,2018-08-10,
"Wusthof Pro Bread Knife, 9-Inch",33.95,14,0.35,20180810,1533859200,20180602,2018-08-10,
Wusthof Stainless 8 Piece Steak Knife and Fork Set,34.95,8,0.38,20180810,1533859200,20180602,2018-08-10,
Wusthof 9” Sharpening Steel with Loop 4463/23,19.95,11,0.19,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic Ikon 3-Piece Knife Starter Set,299.95,7,0.36,20180810,1533859200,20180602,2018-08-10,
Wusthof Ikon 9-Inch Cook's Knife with Blackwood Handle,249.95,16,0.11,20180810,1533859200,20180602,2018-08-10,
Wusthof Epicure 3.5” Paring Knife 3966-7/09,89.95,2,0.62,20180810,1533859200,20180602,2018-08-10,
"Wusthof 4001-7 3"" Paring Knife - Hollow Edge, Full Tang, Forged",64.90,1,0.02,20180810,1533859200,20180602,2018-08-10,
"Wusthof-Trident 4543-7 Classic 12"" Hollow Edge Salmon Slicer",159.95,1,-0.15,20180810,1533859200,20180602,2018-08-10,
"Gourmet Chinese Cleaver Blade Length: 7""",89.95,3,0.29,20180810,1533859200,20180602,2018-08-10,
Classic 36 Piece Cherry Knife Block Set,"1,999.95",9,0.40,20180810,1533859200,20180602,2018-08-10,
"Wusthof Classic Ikon 10-Inch Super Slicer, Black",118.10,12,0.26,20180810,1533859200,20180602,2018-08-10,
Wusthof 6 Inch Personal Care Barber's Scissors,29.95,20,0.33,20180810,1533859200,20180602,2018-08-10,
"9"" Cimeter Knife",79.99,10,0.25,20180810,1533859200,20180602,2018-08-10,
"2 1/4"" Peeling Knife",17.95,64,0.18,20180810,1533859200,20180602,2018-08-10,
"Wusthof Classic Ikon 10-Piece Knife Set with Block, Black",674.95,7,0.39,20180810,1533859200,20180602,2018-08-10,
Wusthof Ikon 9-inch Cook's Knife Blackwood,249.95,2,0.18,20180810,1533859200,20180602,2018-08-10,
Wusthof Grand Prix II 8-Inch Hollow-Ground Cook's Knife,129.95,12,0.32,20180810,1533859200,20180602,2018-08-10,
Wusthof-Trident Cutlery 2705 5 Piece Pro Starter Knife Set,99.95,2,0.34,20180810,1533859200,20180602,2018-08-10,
"Wusthof Classic Ikon 5-Inch Boning Knife, Black",119.98,22,0.36,20180810,1533859200,20180602,2018-08-10,
"Wusthof Classic Serrated Bread Knife, 8-Inch",109.92,3,0.27,20180810,1533859200,20180602,2018-08-10,
"Wusthof Pro Wide Bread Knife, 10-Inch",34.95,16,0.28,20180810,1533859200,20180602,2018-08-10,
"Wusthof Classic Ikon 2-Piece Asian Cook's Set, Black",189.99,8,0.27,20180810,1533859200,20180602,2018-08-10,
"Wusthof Grand Prix II 10"" SHARPENING STEEL - 4477 / 26",41.57,4,0.37,20180810,1533859200,20180602,2018-08-10,
Wusthof Ikon Blackwood Steak Knife Set 4-piece,340.00,2,0.55,20180810,1533859200,20180602,2018-08-10,
Wusthof 4732 9-Inch Mezzaluna,79.95,40,0.23,20180810,1533859200,20180602,2018-08-10,
Wusthof Stainless 3.5 Inch Nail & Cuticle Scissors,29.95,9,0.14,20180810,1533859200,20180602,2018-08-10,
"Wusthof Classic Ikon 8-Inch Bread Knife, Creme",114.95,37,0.23,20180810,1533859200,20180602,2018-08-10,
Wusthof Stainless 3.5 Inch Nail & Cuticle Scissors,29.95,9,0.14,20180810,1533859200,20180602,2018-08-10,
Wusthof Pro Stainless Steel 7 Inch Fillet Knife with Sheath and Sharpener,39.95,3,0.28,20180810,1533859200,20180602,2018-08-10,
Wusthof 10 Inch Wide Diamond Sharpening Steel,69.95,3,0.11,20180810,1533859200,20180602,2018-08-10,
"Wusthof Classic Paring Knife 4002-7, 2¾""",64.95,4,0.76,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic 6-Inch Flexible Fish Fillet,88.05,2,-0.25,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic 2 Piece Paring Knife and Shear Set,64.95,2,0.15,20180810,1533859200,20180602,2018-08-10,
Wusthof 8 PC Gourmet Steak Knife Set,139.95,8,0.54,20180810,1533859200,20180602,2018-08-10,
"7"" Nakiri, Hollow Edge",84.94,126,0.19,20180810,1533859200,20180602,2018-08-10,
Wusthof Ikon 4-1/2-Inch Utility Knife with Blackwood Handle,119.95,3,0.35,20180810,1533859200,20180602,2018-08-10,
"4 1/2"" Cheese Knife",54.90,11,0.43,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic 8-1/4-Inch Heavy Cleaver,159.85,5,0.08,20180810,1533859200,20180602,2018-08-10,
Wusthof Gourmet 4-piece Cheese Set,114.95,2,0.63,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic Ikon 9” Hollow Edge Carving Knife 4504-7/23,179.95,7,0.24,20180810,1533859200,20180602,2018-08-10,
Wusthof Classic 8-Inch Chef's Knife (4582/20),104.27,547,0.20,20180811,1533945600,20180603,2018-08-11,
"Wüsthof - Three Piece Cook’s Set - 3 1/2"" Paring Knife, 6"" Utility Knife, and 8"" Cook’s Knife (9608)",218.00,232,0.20,20180811,1533945600,20180603,2018-08-11,
"Wusthof Classic Ikon 7-Inch Santoku, Hollow Edge, Black",123.39,221,0.16,20180811,1533945600,20180603,2018-08-11,
"Wusthof Ten Piece Block Set Gourmet, Black",199.95,14,0.11,20180811,1533945600,20180603,2018-08-11,
"Eighteen Piece Block Set, Acacia",289.00,70,0.15,20180811,1533945600,20180603,2018-08-11,
Wusthof Classic 7-piece Slim Knife Block Set (Acacia),349.95,125,0.25,20180811,1533945600,20180603,2018-08-11,
Seven Piece Starter Block Set,149.00,144,0.28,20180811,1533945600,20180603,2018-08-11,
Six Piece Steak Knife Set,108.00,180,0.17,20180811,1533945600,20180603,2018-08-11,
Wüsthof - 2 Stage Hand-Held Sharpener (2922),19.94,796,0.18,20180811,1533945600,20180603,2018-08-11,
"Wusthof Pro Cook's Knife, 8-Inch",26.95,219,0.23,20180811,1533945600,20180603,2018-08-11,
Wusthof Pro 5 Piece High Carbon Stainless Steel Starter Knife Set,99.95,59,0.20,20180811,1533945600,20180603,2018-08-11,
Wusthof 3-stage PEtec Electric Knife Sharpener (Black & Stainless Steel),179.95,48,0.13,20180811,1533945600,20180603,2018-08-11,
"Wusthof 4183-7 Wusthof Classic 7-Inch Santoku Knife, Hollow Edge",115.94,446,0.21,20180811,1533945600,20180603,2018-08-11,
"Wusthof Classic Ikon 8-Inch Cook's Knife, Black",139.95,336,0.12,20180811,1533945600,20180603,2018-08-11,
Wusthof Classic Chef's 2 Piece Starter Knife Set,139.95,63,0.18,20180811,1533945600,20180603,2018-08-11,
Wüsthof Classic Paring Knife Classic,49.95,173,0.21,20180811,1533945600,20180603,2018-08-11,
Wüsthof Classic Paring Knife Classic,49.95,173,0.21,20180811,1533945600,20180603,2018-08-11,
Wusthof Precision Edge 4 Stage Knife Sharpener,29.94,372,0.20,20180811,1533945600,20180603,2018-08-11,
"Wusthof Classic Ikon 7-Piece Walnut Block Knife Set, Black",379.95,45,0.28,20180811,1533945600,20180603,2018-08-11,
Wusthof 8-Piece Stainless-Steel Steak Knife Set with Wooden Gift Box,79.95,298,0.15,20180811,1533945600,20180603,2018-08-11,
Wusthof 7-Piece Professional Knife Set,159.95,30,0.27,20180811,1533945600,20180603,2018-08-11,
Wusthof Classic 9-piece Walnut Knife Block Set,479.95,30,0.26,20180811,1533945600,20180603,2018-08-11,
"Wusthof Classic Chef's Knife: 6""",59.95,76,0.33,20180811,1533945600,20180603,2018-08-11,
"Eighteen Piece Block Set, Cherry",329.95,32,0.13,20180811,1533945600,20180603,2018-08-11,
Wusthof Stainless Steel Satin Finish 3.5 Inch Slanted Tweezers,18.95,5,0.46,20180811,1533945600,20180603,2018-08-11,
Wusthof Classic Ikon Creme 7-piece Walnut Knife Block Set,379.95,41,0.26,20180811,1533945600,20180603,2018-08-11,
"Wüsthof - 10"" Knife Sharpening Steel with Loop",24.95,370,0.12,20180811,1533945600,20180603,2018-08-11,
"Wüsthof - Two Piece Starter Set - 3.5"" Pairing Knife and 8"" Cooks Knife (9755)",169.95,106,0.23,20180811,1533945600,20180603,2018-08-11,
Wusthof Classic 4-1/2-Inch Utility Knife,49.90,139,0.18,20180811,1533945600,20180603,2018-08-11,
Wusthof Stainless Steel 4 Inch Nose Scissors,29.95,9,0.21,20180811,1533945600,20180603,2018-08-11,
Wusthof Classic 6-Inch Chef's Knife,59.95,244,0.23,20180811,1533945600,20180603,2018-08-11,
"Wüsthof - Two Piece Chef Set- 3 1/2"" Paring Knife and 6"" Cook's Knife",137.99,140,0.24,20180811,1533945600,20180603,2018-08-11,
"Wusthof Stainless Steel Moustache Scissors, 4.5 Inch",29.95,5,0.31,20180811,1533945600,20180603,2018-08-11,
Wusthof Classic Ikon Creme 7-piece Walnut Knife Block Set,379.95,41,0.26,20180811,1533945600,20180603,2018-08-11,
Wusthof Classic Ikon two piece starter set,189.95,32,0.36,20180811,1533945600,20180603,2018-08-11,
Wusthof Gourmet 18 Piece Knife Block Set,329.95,2,0.68,20180811,1533945600,20180603,2018-08-11,
"7"" Gourmet Offset Handle Deli Knife 4121",64.95,4,0.66,20180811,1533945600,20180603,2018-08-11,
"Wusthof 9 Inch Double Serrated Bread Knife Classic, Black",79.95,67,0.18,20180811,1533945600,20180603,2018-08-11,
"Wusthof Classic High Carbon Steel Knife Paring Knife, 3.5 inch",49.94,56,0.27,20180811,1533945600,20180603,2018-08-11,
Wusthof Gourmet 8pc In-Drawer Knife Block / Tray Set with 2-Stage Sharpener,176.62,3,0.77,20180811,1533945600,20180603,2018-08-11,
Wusthof Gourmet Seven Piece Block Set,139.95,3,0.57,20180811,1533945600,20180603,2018-08-11,
"Wüsthof Classic Steak Knife Set, 4-Piece",229.74,105,0.26,20180811,1533945600,20180603,2018-08-11,
"Wusthof Classic 4110 Serrated Utility Knife (Sausage knife) 14 cm 5""",59.95,161,0.23,20180811,1533945600,20180603,2018-08-11,
Wusthof Classic 6-Inch Flexible Boning Knife,98.00,76,0.16,20180811,1533945600,20180603,2018-08-11,
Wüsthof - 17-Slot Acacia Knife Block,49.95,170,0.22,20180811,1533945600,20180603,2018-08-11,
Wusthof Classic 5.5-inch Sandwich Knife,59.95,56,0.23,20180811,1533945600,20180603,2018-08-11,
Wusthof Classic 2-Piece Hollow-Ground Carving Set,159.95,94,0.30,20180811,1533945600,20180603,2018-08-11,
"Wusthof Classic 5"" Hollow Edge Nakiri Knife / Vegetable Cleaver",109.95,36,0.49,20180811,1533945600,20180603,2018-08-11,
Wusthof Gourmet Steel 8 Inch Plating Tweezers,19.95,3,0.82,20180811,1533945600,20180603,2018-08-11,
Wusthof Classic 16-piece Cherry Knife Block Set,869.95,51,0.23,20180811,1533945600,20180603,2018-08-11,
Wusthof Gourmet 4-Piece Steak Knife Set,66.23,241,0.24,20180811,1533945600,20180603,2018-08-11,
Wusthof Grand Prix II 9 Inch Fillet Knife with Leather Sheath,79.55,9,0.50,20180811,1533945600,20180603,2018-08-11,
"Wusthof 8"" Santoku Hollow Edge Classic, Black",119.90,22,0.27,20180811,1533945600,20180603,2018-08-11,
Wusthof Classic Tomato Knife 4109-7,59.95,24,0.20,20180811,1533945600,20180603,2018-08-11,
Wusthof Classic 8-Inch Hollow Edge Wunder Knife,79.95,32,0.26,20180811,1533945600,20180603,2018-08-11,
Wusthof Classic 10-Inch Bread Knife,92.99,141,0.20,20180811,1533945600,20180603,2018-08-11,
Wusthof Classic Ikon Creme 16-piece Walnut Knife Block Set,999.95,11,0.30,20180811,1533945600,20180603,2018-08-11,
"Wusthof Classic 7-Inch Nakiri Knife with Hollow Edge, 4193/17",109.95,188,0.20,20180811,1533945600,20180603,2018-08-11,
"8"" Bread Knife",59.12,52,0.23,20180811,1533945600,20180603,2018-08-11,
Wusthof Stainless Steel 4 Piece BBQ Set,74.62,8,0.36,20180811,1533945600,20180603,2018-08-11,
Wusthof Classic 7-Piece Block Set,329.95,16,0.19,20180811,1533945600,20180603,2018-08-11,
"Wusthof Classic 3pc Paring Knife Set - Extra Wide, Standard & Serrated",144.95,16,0.39,20180811,1533945600,20180603,2018-08-11,
Wusthof 7372/8Cordura 8-Pocket Knife Carrying Roll,30.99,80,0.18,20180811,1533945600,20180603,2018-08-11,
Wusthof Limited Edition 200th Anniversary Carbon Steel 9-inch Chef's Knife,149.95,11,0.53,20180811,1533945600,20180603,2018-08-11,
Two Piece Paring Knife and Shears,24.95,115,0.16,20180811,1533945600,20180603,2018-08-11,
Wusthof Stainless Steel 3.5 Inch Cuticle Scissors,29.95,4,0.46,20180811,1533945600,20180603,2018-08-11,
"5"" Serrated Utility Knife",36.95,41,0.32,20180811,1533945600,20180603,2018-08-11,
Ikon Knife Sharpener,39.95,103,0.25,20180811,1533945600,20180603,2018-08-11,
"8"" Vegetable Knife",94.95,95,0.26,20180811,1533945600,20180603,2018-08-11,
Wüsthof Epicure 8 Inch Chef's Knife,179.00,8,0.42,20180811,1533945600,20180603,2018-08-11,
Ten Piece Block Set,199.95,24,0.31,20180811,1533945600,20180603,2018-08-11,
Wusthof Classic 7-1/2-Inch Heavy Cleaver,129.90,24,0.23,20180811,1533945600,20180603,2018-08-11,
WÃ¼sthof Knife Sharpener - 2-Stage,19.95,9,0.49,20180811,1533945600,20180603,2018-08-11,
Wusthof 8942 Classic 2 Piece Mini Asian Set,99.95,7,0.22,20180811,1533945600,20180603,2018-08-11,
Wusthof 4192 Classic 6-inch Serrated Utility Chopper Surfer,59.95,8,0.16,20180811,1533945600,20180603,2018-08-11,
Wusthof Three Piece Paring Knife Set 9727,39.95,246,0.10,20180811,1533945600,20180603,2018-08-11,
Wusthof Stainless Steel 5 Piece Kitchen Tool Set,74.61,4,0.33,20180811,1533945600,20180603,2018-08-11,
Wusthof Classic 10-Inch Hollow Edge Carving Knife,149.90,23,0.24,20180811,1533945600,20180603,2018-08-11,
Wusthof Chef's Backpack with Knife Insert,99.95,25,0.24,20180811,1533945600,20180603,2018-08-11,
"Wusthof Classic 4.5"" Asian Utility / Kitchen Surfer Knife",49.95,10,0.42,20180811,1533945600,20180603,2018-08-11,
"Wusthof Classic 4.5"" Asian Utility / Kitchen Surfer Knife",49.95,10,0.42,20180811,1533945600,20180603,2018-08-11,
Wusthof Three Piece Paring Knife Set 9727,39.95,246,0.10,20180811,1533945600,20180603,2018-08-11,
Wusthof Stainless Steel 5 Piece Kitchen Tool Set,74.61,4,0.33,20180811,1533945600,20180603,2018-08-11,
Wusthof Chef's Backpack with Knife Insert,99.95,25,0.24,20180811,1533945600,20180603,2018-08-11,
Wusthof Classic 10-Inch Hollow Edge Carving Knife,149.90,23,0.24,20180811,1533945600,20180603,2018-08-11,
"Wusthof 17 Slot Storage Block, Walnut",49.95,127,0.28,20180811,1533945600,20180603,2018-08-11,
"Wusthof Classic Ikon 7-Inch Fillet With Sheath, Black",159.95,40,0.17,20180811,1533945600,20180603,2018-08-11,
"Wusthof PEtec Electric Sharpener, Gray",179.95,138,0.12,20180811,1533945600,20180603,2018-08-11,
"Classic Utility Knife Blade Length: 6""",94.95,6,0.38,20180811,1533945600,20180603,2018-08-11,
Wusthof Gourmet 14-Piece Knife Block Set,259.95,13,0.41,20180811,1533945600,20180603,2018-08-11,
"Wusthof Classic Ikon 4-Piece Steak Set, Black",279.90,29,0.29,20180811,1533945600,20180603,2018-08-11,
Wusthof blade guard 8-Inch Chef's Knife,15.95,264,0.24,20180811,1533945600,20180603,2018-08-11,
Wusthof Classic Ikon 3-1/2-Inch Paring Knife,59.95,84,0.19,20180811,1533945600,20180603,2018-08-11,
